"","nct_id","...1","nlm_download_date_description","study_first_submitted_date","results_first_submitted_date","disposition_first_submitted_date","last_update_submitted_date","study_first_submitted_qc_date","study_first_posted_date","study_first_posted_date_type","results_first_submitted_qc_date","results_first_posted_date","results_first_posted_date_type","disposition_first_submitted_qc_date","disposition_first_posted_date","disposition_first_posted_date_type","last_update_submitted_qc_date","last_update_posted_date","last_update_posted_date_type","start_month_year","start_date_type","start_date","verification_month_year","verification_date","completion_month_year","completion_date_type","completion_date","primary_completion_month_year","primary_completion_date_type","primary_completion_date","target_duration","study_type","acronym","baseline_population","brief_title","official_title","overall_status","last_known_status","phase","enrollment","enrollment_type","source","limitations_and_caveats","number_of_arms","number_of_groups","why_stopped","has_expanded_access","expanded_access_type_individual","expanded_access_type_intermediate","expanded_access_type_treatment","has_dmc","is_fda_regulated_drug","is_fda_regulated_device","is_unapproved_device","is_ppsd","is_us_export","biospec_retention","biospec_description","ipd_time_frame","ipd_access_criteria","ipd_url","plan_to_share_ipd","plan_to_share_ipd_description","created_at","updated_at","Countries_name","reported_race","start_year","countries","id","description","agency_class","funding","phase_2","phase_binary","reported_race_2","reported_race_3","multiple_locations","bi_year","N_total","N_binary","Location_Black_Percent","Nature","Nature_2","Mean_Trips","Mean_Vehicles","Mean_Cost","Mean_Black_highschool","Mean_Black_bachelor","Mean_Computer","Mean_Internet","Mean_insurance","Mean_uninsured","Median_Black_Income","state","body_count","Mean_body_count","Mean_hours_work_Black","Mean_weeks_unemployed_black_2","Median_weeks_unemployed_black_2","Mean_housing_units","Mean_homeowner_rates","Mean_poverty_rates","diverse_index","Mean_Religious","State_politics","N_total_quartile","start_year_quartile","Location_Black_Percent_quartile","Mean_Trips_quartile","Mean_Vehicles_quartile","Mean_Cost_quartile","Mean_Black_highschool_quartile","Mean_Black_bachelor_quartile","Mean_Computer_quartile","Mean_Internet_quartile","Mean_insurance_quartile","Median_Black_Income_quartile","Mean_body_count_quartile","Mean_weeks_unemployed_black_2_quartile","Mean_housing_units_quartile","Mean_homeowner_rates_quartile","Mean_poverty_rates_quartile","Mean_Religious_quartile","Mean_Computer_Overtime","Mean_Internet_Overtime","Mean_Highschool_Overtime","Mean_Bachelor_Overtime","Mean_Employment_Overtime","Mean_Homeownership_Overtime","Mean_Housing_Overtime","Mean_Insurance_Overtime","Mean_MedianIncome_Overtime","Mean_body_Overtime","Mean_Population_Overtime","Mean_Poverty_Overtime","Mean_Transport_Overtime","Mean_Computer_Overtime_quartile","Mean_Internet_Overtime_quartile","Mean_Highschool_Overtime_quartile","Mean_Bachelor_Overtime_quartile","Mean_Employment_Overtime_quartile","Mean_Homeownership_Overtime_quartile","Mean_Housing_Overtime_quartile","Mean_Insurance_Overtime_quartile","Mean_MedianIncome_Overtime_quartile","Mean_body_Overtime_quartile","Mean_Population_Overtime_quartile","Mean_Poverty_Overtime_quartile","Mean_Transport_Overtime_quartile"
"999","NCT02621619",2132,"ClinicalTrials.gov processed this data on June 30, 2020",2015-11-21,2018-09-14,NA,2018-10-10,2015-12-01,2015-12-03,"Estimate",2018-10-10,2018-11-08,"Actual",NA,NA,NA,2018-10-10,2018-11-08,"Actual",2016-03-01,"Actual",2016-03-31,2018-10-01,2018-10-31,2017-10-01,"Actual",2017-10-31,2017-10-01,"Actual",2017-10-31,NA,"Interventional",NA,NA,"IV Acetaminophen as an Analgesic Adjunct","Randomized Clinical Trial of IV Acetaminophen as an Analgesic Adjunct to IV Hydromorphone in the Treatment of Acute Severe Pain in Elderly ED Patients","Completed",NA,"Phase 4",159,"Actual","Montefiore Medical Center",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:33:28,2020-07-01 09:33:28,"United States",1,2016,"North America",4860663,"
      To determine the efficacy of intravenous (IV) acetaminophen as an analgesic adjunct to IV
      hydromorphone in the treatment of acute severe pain in the elderly Emergency Department (ED)
      patients.
","Other","Non-Industry","Phase 4","Late Phase","1","1","no","After",159,"small",0.1566,"NON-PROFIT","Non-Government",202.884364842149,20351,24.2147890625,84.6531632829577,24.9827276206052,91.0321739581328,85.5337589965215,94.8,5.2,48557,"New York","292",292,38.4,37,17.8,8404381,52,11.8,"1",0.46,"D","2","3","2","3","3","3","0","2","0","1","3","2","1","3","2","0","1","0",88.603361859064,81.9366970419252,83.8814835822777,23.1116468141426,55,51.55,8281968,93.9,61437,15,2829419,11.9,5.82084523809524,"2","3","0","3","1","0","3","3","3","1","3","1","0"
"1000","NCT02623361",2133,"ClinicalTrials.gov processed this data on June 30, 2020",2015-12-01,2018-03-20,NA,2018-12-06,2015-12-02,2015-12-07,"Estimate",2018-06-04,2018-07-05,"Actual",NA,NA,NA,2018-12-06,2018-12-27,"Actual",2015-02-01,"Actual",2015-02-28,2018-12-01,2018-12-31,2017-09-01,"Actual",2017-09-30,2017-01-01,"Actual",2017-01-31,NA,"Interventional",NA,NA,"A Prospective Analysis of Preoperative Fascia Iliaca Block for Hip Arthroscopy","A Prospective Analysis of Preoperative Fascia Iliaca Block for Hip Arthroscopy","Completed",NA,"Phase 4",80,"Actual","University of California, San Francisco",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:33:05,2020-07-01 09:33:05,"United States",0,2015,"North America",4860530,"
      Patients undergoing arthroscopic hip surgery have been shown to have significant
      post-operative pain that may delay discharge, recovery, and early mobilisation. A
      pre-operative regional anesthesia technique, the fascia iliaca block may be an effective
      method for acute post-operative analgesia.

      This is a prospective, randomized controlled study of the preoperative fascia iliaca block
      for patients undergoing hip arthroscopy.

      The enrolled patients will be randomized to receive either a fascia iliaca block with the
      local anesthetic ropivacaine or to have a sham block. All patients will receive a general
      anesthetic for the hip arthroscopy.
","Other","Non-Industry","Phase 4","Late Phase","0","0","no","After",78,"small",0.0579,"PROPRIETARY","Non-Government",32.2629,24202,23.56977,91.00776,26.97929,94.38949,88.93809,92.3,7.7,51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"0",0.49,"D","2","3","0","2","3","2","3","3","3","3","1","3","3","2","3","0","2","0",89.76986,81.78377,89.0021,24.4005,53.8,54.275,13985614,91.4,63636,44,2192844,13.9,14.26177,"3","3","3","3","1","0","3","3","3","3","3","2","3"
"1001","NCT02624687",2134,"ClinicalTrials.gov processed this data on June 30, 2020",2015-10-13,2018-01-22,NA,2019-02-20,2015-12-04,2015-12-08,"Estimate",2019-02-15,2019-02-19,"Actual",NA,NA,NA,2019-02-20,2019-03-13,"Actual",2015-10-01,"Actual",2015-10-31,2019-02-01,2019-02-28,2016-12-01,"Actual",2016-12-31,2016-12-01,"Actual",2016-12-31,NA,"Interventional","StandBack",NA,"Reducing Sedentary Behavior to Decrease Low Back Pain: Stand Back Study","Reducing Sedentary Behavior to Decrease Low Back Pain: Stand Back Study","Completed",NA,"N/A",27,"Actual","University of Pittsburgh",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:32:55,2020-07-01 09:32:55,"United States",1,2015,"North America",4860428,"
      This study will test the effects of a sedentary behavior intervention on low back pain in
      working adults. The behavioral intervention will include the use of a sit-stand desk and a
      wrist-worn activity prompter that will notify participants when they have been sedentary for
      too long.
","Other","Non-Industry",NA,NA,"1","1","no","After",27,"small",0.1118,"GOVERNMENT","Government",32.09498,7528,19.01436,87.64128,19.77441,89.58309,84.67811,94.2,5.8,38560,"Pennsylvania","308",308,38.3,17.7,8.8,5732628,69.225,11.5,NA,0.53,"R","0","3","1","2","2","0","2","0","0","0","2","0","2","0","2","3","1","1",84.55731,76.68641,84.9899,17.3603,53.8,69.575,5654171,93.6,60389,15,1349101,12.3,12.19146,"1","2","1","0","1","2","2","3","3","1","1","1","3"
"1002","NCT02634788",2136,"ClinicalTrials.gov processed this data on June 30, 2020",2015-12-16,2017-06-01,NA,2017-08-03,2015-12-16,2015-12-18,"Estimate",2017-08-03,2017-08-14,"Actual",NA,NA,NA,2017-08-03,2017-08-14,"Actual",2016-01-29,"Actual",2016-01-29,2017-06-01,2017-06-30,2016-06-24,"Actual",2016-06-24,2016-06-24,"Actual",2016-06-24,NA,"Interventional",NA,"Safety Population included all participants who were treated with the study drug.","Study of Buprenorphine Sublingual Spray for the Treatment of Moderate to Severe Pain","A Phase 3, Randomized, Double Blind, Multiple Dose, Parallel Group, Placebo Controlled Study of Buprenorphine Sublingual Spray (0.5 mg TID, 0.25 mg TID, and 0.125 mg TID) for the Treatment of Moderate to Severe Pain","Completed",NA,"Phase 3",322,"Actual","INSYS Therapeutics Inc",NA,4,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:30:58,2020-07-01 09:30:58,"United States",0,2016,"North America",4859660,"
      The primary objective of this trial is to evaluate analgesic efficacy of Buprenorphine
      Sublingual (under the tongue) Spray compared with placebo in participants with postoperative
      pain after bunionectomy.
","Industry","Industry","Phase 3","Late Phase","0","0","yes","After",322,"large",0.103425,"PROPRIETARY","Non-Government",20.59236,7926,23.09907,89.83367,26.11668,94.30264,88.54207,91.325,8.675,52139.5,"Arizona,California,Maryland,Utah","60,808,269,14",287.75,38.85,19.63333,10.43333,5261539,65.3125,10.475,NA,0.55,"Mixed","3","3","1","1","2","2","3","3","3","3","1","3","1","0","1","2","0","2",92.25985,85.32255,89.68748,25.6292,61.375,63.4,5135498,91.95,66244.5,19.33333,1060498,11.425,10.40007,"3","3","3","3","3","1","2","3","3","2","1","0","2"
"1003","NCT02643251",2138,"ClinicalTrials.gov processed this data on June 30, 2020",2015-12-29,2017-06-02,NA,2017-08-23,2015-12-29,2015-12-31,"Estimate",2017-07-11,2017-08-09,"Actual",NA,NA,NA,2017-08-23,2017-09-20,"Actual",2015-12-01,NA,2015-12-31,2017-08-01,2017-08-31,2016-11-01,"Actual",2016-11-30,2016-11-01,"Actual",2016-11-30,NA,"Interventional",NA,NA,"The Efficacy and Safety of Clonidine Hydrochloride Topical Gel, vs Clonidine Hydrochloride Gel Comparator to Treat Painful Diabetic Neuropathy","A Multicenter, Randomized, Double Blind, Parallel-Group Study Comparing the Efficacy and Safety of Clonidine Hydrochloride Topical Gel, 0.1%, to Clonidine Hydrochloride Gel Comparator in the Management of Painful Diabetic Neuropathy","Completed",NA,"Phase 2",138,"Actual","BioDelivery Sciences International",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:29:19,2020-07-01 09:29:19,"United States",1,2015,"North America",4859012,"
      The study will include three (3) phases: Screening Phase, Treatment Phase, and Follow-up
      Phase. Subjects who qualify to participate will apply study drug to their feet three times
      daily and will record their daily pain scores using an interactive voice response system
      (IVRS) during the Treatment Phase for 12 weeks. Approximately 100 adult subjects will be
      randomized to receive Clonidine Gel or Clonidine Gel Comparator.
","Industry","Industry","Phase 2","Early Phase","1","1","yes","After",138,"small",0.12081,NA,NA,18.00586,9622.76,22.89245,87.95875,22.92572,92.75594,85.89363,89.004,10.996,43823.04,"Arizona,Arizona,Arizona,California,California,California,California,California,Florida,Florida,Florida,Florida,Florida,Idaho,Idaho,Illinois,Illinois,Illinois,Missouri,Ohio,South Carolina,Tennessee,Texas,Texas,Texas","60,60,60,808,808,808,808,808,620,620,620,620,620,1,1,532,532,532,318,368,229,201,624,624,624",476.24,38.78,23.96957,10.78261,7775050,64.17,12.86,"1",0.5528,"Mixed","2","3","1","1","2","2","2","1","2","2","0","2","2","2","2","1","3","2",87.32858,77.50827,86.25052,21.27831,57.06,62.837,7489073,89.04,55165.68,27.52174,1886958,14.236,9.586843,"2","2","2","2","2","1","3","2","2","3","2","2","2"
"1004","NCT02643394",2139,"ClinicalTrials.gov processed this data on June 30, 2020",2015-06-02,2017-11-10,NA,2020-04-20,2015-12-29,2015-12-31,"Estimate",2018-04-04,2018-05-07,"Actual",NA,NA,NA,2020-04-20,2020-04-21,"Actual",2015-08-17,"Actual",2015-08-17,2020-04-01,2020-04-30,2018-01-15,"Actual",2018-01-15,2016-09-02,"Actual",2016-09-02,NA,"Interventional",NA,"Adult patients undergoing sinus surgery at a single major academic medical center","Efficacy of Oral vs. Intravenous Acetaminophen","The Comparative Efficacy of Oral vs. Intravenous Acetaminophen in Sinus Surgery Patients","Completed",NA,"Phase 4",110,"Actual","University of Texas Southwestern Medical Center","Single center Sinus surgery population only",2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,2020-07-01 09:29:15,2020-07-01 09:29:15,"United States",0,2015,"North America",4859001,"
      The comparative efficacy of intravenous (IV) to oral (PO-'per os') acetaminophen in the
      management of postoperative pain is understudied and largely unknown. In this observer
      blinded randomized clinical trial, investigators aim to determine the comparative efficacy of
      PO (preoperative) vs. IV (intraoperative) acetaminophen in a sinus surgery population.
","Other","Non-Industry","Phase 4","Late Phase","0","0","no","After",110,"small",0.1213,"GOVERNMENT","Government",10.03133,10375,25.68304,89.96784,25.10269,92.47042,84.70962,81.6,18.4,46572,"Texas","624",624,40.1,26.5,9.3,11283353,62.425,13.7,"0",0.64,"R","2","3","1","0","2","3","3","2","2","0","0","2","3","2","3","1","3","3",86.66674,74.74604,88.5072,21.9744,59.7,61.875,10604257,82.9,56473,38,3209454,14.7,9.432319,"2","1","2","2","3","0","3","0","2","3","3","2","2"
"1005","NCT02646124",2142,"ClinicalTrials.gov processed this data on June 30, 2020",2015-12-31,2018-04-23,NA,2018-07-04,2015-12-31,2016-01-05,"Estimate",2018-07-02,2018-07-03,"Actual",NA,NA,NA,2018-07-04,2018-08-01,"Actual",2015-06-01,NA,2015-06-30,2018-07-01,2018-07-31,2016-05-01,"Actual",2016-05-31,2016-02-01,"Actual",2016-02-29,NA,"Interventional",NA,NA,"Diazepam Use With Standard Management for Acute Low Back Pain","Adding Diazepam to Standard Management of Acute, Non-radicular Low Back Pain. An Emergency Department Based Randomized Comparative Effectiveness Study","Completed",NA,"Phase 2/Phase 3",114,"Actual","Montefiore Medical Center",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:28:53,2020-07-01 09:28:53,"United States",0,2015,"North America",4858792,"
      Given the poor pain and functional outcomes that persist beyond an Emergency Department (ED)
      visit for musculoskeletal low back pain (LBP), we propose a clinical trial to evaluate
      whether combining a benzodiazepine with an NSAID is more effective than nonsteroidal
      antiinflammatory drug (NSAID) monotherapy for the treatment of acute, non-traumatic,
      non-radicular low back pain.
","Other","Non-Industry","Phase 2/Phase 3","Early Phase","0","0","no","After",114,"small",0.1566,"NON-PROFIT","Non-Government",202.8844,20351,24.21479,84.65316,24.98273,91.03217,85.53376,94.8,5.2,48557,"New York","292",292,38.4,37,17.8,8404381,52,11.8,NA,0.46,"D","2","3","2","3","3","3","0","2","0","1","3","2","1","3","2","0","1","0",86.42817,78.08993,83.4447,23.191,55,51.5,8243556,92.9,58005,12,2845960,14.2,6.332983,"2","2","0","3","1","0","3","3","2","1","3","2","0"
"1006","NCT02647658",2144,"ClinicalTrials.gov processed this data on June 30, 2020",2016-01-04,2019-12-10,NA,2020-02-04,2016-01-04,2016-01-06,"Estimate",2020-02-04,2020-02-10,"Actual",NA,NA,NA,2020-02-04,2020-02-10,"Actual",2016-03-01,NA,2016-03-31,2020-02-01,2020-02-29,2019-06-30,"Actual",2019-06-30,2019-03-01,"Actual",2019-03-01,NA,"Interventional","TARGET",NA,"Targeted Interventions to Prevent Chronic Low Back Pain in High Risk Patients","Targeted Interventions to Prevent Chronic Low Back Pain in High Risk Patients: A Multi-Site Pragmatic Cluster Randomized Controlled Trial","Completed",NA,"N/A",2300,"Actual","University of Pittsburgh",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:28:38,2020-07-01 09:28:38,"United States",0,2016,"North America",4858674,"
      Low back pain (LBP) is a common problem among US adults. Initial episodes tend to be
      self-limited (""acute""), but some people can progress to a state of persistent pain. Often
      termed ""chronic"" LBP (cLBP), this condition can cause prolonged difficulty with most daily
      activities, including job performance. This study will compare two approaches for preventing
      patients with acute LBP (aLBP) from developing cLBP using a pragmatic, cluster randomized
      trial. The first approach is to provide PCPs with information regarding a patient's risk of
      transitioning from aLBP to cLBP and to encourage PCPs to treat patients according to accepted
      clinical guidelines. The second approach is to provide the same risk information and have
      PCPs team up with physical therapists to deliver psychologically-informed physical therapy
      (PIPT) for those patients determined to be at high risk for transitioning to cLBP. The 1,860
      patients expected to be enrolled at five regional sites (Pittsburgh, Pennsylvania; Boston,
      Massachusetts; Baltimore, Maryland; Charleston, South Carolina; and Salt Lake City, Utah)
      will start the study when their LBP is in an acute phase. The study's primary aims are to
      compare the proportions of cLBP and measures of functional ability between the two groups at
      6 months. Secondary aims are to measure the referrals to physical therapists and specialists,
      opioid prescriptions, LBP-related x-rays or MRIs, surgeries, and other medical procedures
      during a 12-month follow-up period.
","Other","Non-Industry",NA,NA,"0","1","yes","After",2300,"large",0.15332,"Mixed","Non-Government",25.92753,3627.4,22.00194,87.24616,23.60308,92.4336,86.66186,92.94,7.06,46965.8,"Maryland,Massachusetts,Pennsylvania,South Carolina,Utah","269,45,308,229,14",173,39.02,22.375,11.45,2923297,68.745,10.08,"0",0.548,"Mixed","3","3","2","2","1","1","2","2","2","2","2","2","1","1","0","3","0","2",90.02717,83.13511,86.3917,23.02566,59.62,66.99,2861828,93.4,65764.4,11.25,986607.8,10.1,10.28659,"3","3","2","2","3","2","1","3","3","1","1","0","2"
"1007","NCT02647788",2146,"ClinicalTrials.gov processed this data on June 30, 2020",2016-01-04,2019-01-18,NA,2019-02-12,2016-01-05,2016-01-06,"Estimate",2019-02-12,2019-02-18,"Actual",NA,NA,NA,2019-02-12,2019-02-18,"Actual",2015-12-01,NA,2015-12-31,2019-02-01,2019-02-28,2018-01-19,"Actual",2018-01-19,2018-01-19,"Actual",2018-01-19,NA,"Interventional",NA,"144 patients were consented for this study. There were 4 patients that were enrolled but did not make it to the randomization stage and 140 patients were placed into the study. 111 patients completed the study and were included in analysis.","Acetaminophen/Codeine vs Acetaminophen/Ibuprofen for Pain Control and Patient Satisfaction After Hand Surgery","Pilot Study, Blinded Randomized Control Trial, Single Center Study to Compare Acetaminophen & Codeine Versus Ibuprofen/Acetaminophen for Pain Control and Patient Satisfaction After Ambulatory Hand Surgery","Completed",NA,"Phase 4",144,"Actual","University of Pennsylvania",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,2020-07-01 09:28:37,2020-07-01 09:28:37,"United States",0,2015,"North America",4858664,"
      The purpose of this research study is to find out if taking Acetaminophen with Ibuprofen
      (e.g. Tylenol + Advil), a non-opioid regimen, provides the same type of pain relief after
      hand surgery compared to Acetaminophen and codeine (e.g. Tylenol 3), an opioid regimen.
","Other","Non-Industry","Phase 4","Late Phase","0","1","no","After",111,"small",0.1118,"PROPRIETARY","Non-Government",32.09498,7528,19.01436,87.64128,19.77441,89.58309,84.67811,94.2,5.8,38560,"Pennsylvania","308",308,38.3,17.7,8.8,5732628,69.225,11.5,"0",0.53,"R","2","3","1","2","2","0","2","0","0","0","2","0","2","0","2","3","1","1",84.55731,76.68641,84.9899,17.3603,53.8,69.575,5654171,93.6,60389,15,1349101,12.3,12.19146,"1","2","1","0","1","2","2","3","3","1","1","1","3"
"1008","NCT02655354",2149,"ClinicalTrials.gov processed this data on June 30, 2020",2015-07-27,NA,NA,2019-12-12,2016-01-11,2016-01-14,"Estimate",NA,NA,NA,NA,NA,NA,2019-12-12,2019-12-17,"Actual",2015-10-01,NA,2015-10-31,2019-12-01,2019-12-31,2019-11-01,"Actual",2019-11-30,2019-11-01,"Actual",2019-11-30,NA,"Interventional","TSOS6",NA,"A Policy Relevant US Trauma Care System Pragmatic Trial for PTSD and Comorbidity",NA,"Completed",NA,"N/A",635,"Actual","University of Washington",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 09:27:25,2020-07-01 09:27:25,"United States",0,2015,"North America",4858085,"
      The overarching goal of this UH2-UH3 proposal is to work with the NIH Health Care Systems
      Research Collaboratory to develop and implement a large scale, cluster randomized pragmatic
      clinical trial demonstration project that directly informs national trauma care system policy
      targeting injured patients with presentations of Posttraumatic Stress Disorder (PTSD) and
      related comorbidity. Each year in the United States (US), over 30 million individuals present
      to trauma centers, emergency departments, and other acute care medical settings for the
      treatment of physical injuries. Multiple chronic conditions including enduring PTSD, alcohol
      and drug use problems, depression and associated suicidal ideation, pain and somatic symptom
      amplification, and chronic medical conditions (e.g., hypertension, coronary artery disease,
      diabetes, and pulmonary diseases) are endemic among physical trauma survivors with and
      without traumatic brain injuries (TBI). Evidence-based, collaborative care/care management
      treatment models for PTSD and related comorbidities exist. These care management models have
      the potential to be flexibly implemented in order to prevent the development of chronic PTSD
      and depressive symptoms, alcohol use problems, and enduring physical disability in survivors
      of both TBI and non-TBI injuries; care management models may also be effective in mitigating
      the impact of the acute injury event on symptom exacerbations in the large subpopulation of
      injury survivors who already carry a substantial pre-injury burden of multiple chronic
      medical conditions.
","Other","Non-Industry",NA,NA,"0","0","yes","After",635,"large",0.1189471,"Mixed","Non-Government",29.63485,8639.417,22.23286,87.11772,22.21932,91.96414,85.50768,91.11667,8.883333,42776,"Arizona,California,California,California,California,Connecticut,Georgia,Indiana,Iowa,Kentucky,Louisiana,Minnesota,New York,New York,North Carolina,Ohio,Ohio,Texas,Texas,Texas,Utah,Vermont,Virginia,Wisconsin","60,808,808,808,808,41,542,144,34,76,341,71,292,292,264,368,368,624,624,624,14,1,249,96",348.2083,38.8625,23.79048,12.07143,6503153,63.6875,12.32917,"0",0.5495833,"Mixed","3","3","1","2","2","1","2","1","1","1","1","1","2","1","2","1","2","2",87.03938,77.70412,86.25527,20.68463,57.3125,62.91979,6078516,90.79583,57742.38,20.68182,1570316,13.62917,9.188862,"2","2","2","2","2","1","2","2","2","2","1","1","2"
