"","nct_id","...1","study_type","phase","start_date","completion_date","official_title","enrollment","agency_class","classification","White_percent","Black_percent","POC_percent","Black_POC_percent","female_percent","total_sex","start_year","end_year","years_passed","countries","vi","Countries_name","funding","start_year_binary","id","name","drugs","opioids","N_total","White_N","Black_N","POC_N","Black_POC_N","phase_binary","pain_type","special_population","Black_percent_2","multiple_locations","Location_Black_Percent","Location_Black_N","Nature","kids_2","Nature_2","female_2","veterans_2","Mean_Trips","Mean_Vehicles","Mean_Cost","Mean_Black_highschool","Mean_Black_bachelor","Mean_Computer","Mean_Internet","Mean_insurance","Mean_uninsured","Black_diff","Median_Black_Income","state","body_count","Mean_body_count","Mean_hours_work_Black","Mean_weeks_unemployed_black_2","Median_weeks_unemployed_black_2","Mean_housing_units","Mean_homeowner_rates","Mean_poverty_rates","bi_year","diverse_index","Mean_Religious","State_politics","N_binary","Mean_total_bachelor","acute_2","chronic_2","cancer_2","N_total_quartile","start_year_quartile","Location_Black_Percent_quartile","Mean_Trips_quartile","Mean_Vehicles_quartile","Mean_Cost_quartile","Mean_Black_highschool_quartile","Mean_Black_bachelor_quartile","Mean_Computer_quartile","Mean_Internet_quartile","Mean_insurance_quartile","Median_Black_Income_quartile","Mean_body_count_quartile","Mean_weeks_unemployed_black_2_quartile","Mean_housing_units_quartile","Mean_homeowner_rates_quartile","Mean_poverty_rates_quartile","Mean_Religious_quartile","Mean_Computer_Overtime","Mean_Internet_Overtime","Mean_Highschool_Overtime","Mean_Bachelor_Overtime","Mean_Employment_Overtime","Mean_Homeownership_Overtime","Mean_Housing_Overtime","Mean_Insurance_Overtime","Mean_MedianIncome_Overtime","Mean_body_Overtime","Mean_Population_Overtime","Mean_Poverty_Overtime","Mean_Transport_Overtime","Mean_Computer_Overtime_quartile","Mean_Internet_Overtime_quartile","Mean_Highschool_Overtime_quartile","Mean_Bachelor_Overtime_quartile","Mean_Employment_Overtime_quartile","Mean_Homeownership_Overtime_quartile","Mean_Housing_Overtime_quartile","Mean_Insurance_Overtime_quartile","Mean_MedianIncome_Overtime_quartile","Mean_body_Overtime_quartile","Mean_Population_Overtime_quartile","Mean_Poverty_Overtime_quartile","Mean_Transport_Overtime_quartile","elderly_2","Mean_Total_Population_Overtime","special_population_2"
"379","NCT02978833",446,"Interventional","Phase 4",2013-10-01,2017-06-30,"Ultrasound-Guided Platelet Rich Plasma Versus Whole Blood Injection for the Treatment of Gluteus Medius Tendinopathy: A Double-Blind Randomized Controlled Study",2,"Other","United States",100,0,0,0,50,2,2013,2017,4,"North America",0,"United States","Non-Industry","Earlier 2013",4833346,"PRP, Whole Blood, Ultrasound",0,"Non-opioids",2,2,0,0,0,"Late Phase","chronic",NA,0,"no",0.1566,3065470,"NON-PROFIT","non-kids","Non-Government","non-female","non-veterans",202.884364842149,20351,24.2147890625,84.6531632829577,24.9827276206052,91.0321739581328,85.5337589965215,94.8,5.2,"0",48557,"New York","292",292,38.4,37,17.8,8404381,52,11.8,"After","0",0.46,"D","small",37.275328091991,"non-acute","chronic","non-cancer","0","2","2","3","3","3","0","2","0","1","3","2","1","3","2","0","1","0",86.4281733903204,78.0899267054675,82.6101,22.0535,51.9,53.025,8193686,89.3,49966,25,2831270,17.3,6.33298278377812,"2","2","0","2","0","0","3","2","1","2","3","3","0","non-elderly",14.4076723945655,"general"
"380","NCT02996591",447,"Interventional","Phase 4",2017-01-31,2017-05-31,"Spinal Versus General Anesthesia With Popliteal and Adductor Canal Blocks for Ambulatory Foot and Ankle Surgery: A Double-Blinded Randomized Controlled Trial.",36,"Other","United States",92,0,8,8,72,36,2017,2017,0,"North America",0,"United States","Non-Industry","After 2013",4831985,"25 mL of 0.25% bupivacaine plus 2 mg preservative-free (PF) dexamethasone / 30 ml for popliteal nerve block, 10 mL of 0.25% bupivacaine plus 2 mg preservative-free (PF) dexamethasone / 30 ml for adductor canal nerve block, Midazolam, 2-5 mg IV + Glycopyrrolate, 0.1 mg IV + Ketamine, 10-20 mg + propofol as needed, 45-60 mg of 1.5% mepivacaine for spinal anesthesia, LMA insertion + titrated propofol infusion + sevoflurane + ketamine 10 mg/hr for general anesthesia",1,"Non-opioids",36,33,0,3,3,"Late Phase","acute",NA,0,"no",0.1566,3065470,"NON-PROFIT","non-kids","Non-Government","non-female","non-veterans",202.884364842149,20351,24.2147890625,84.6531632829577,24.9827276206052,91.0321739581328,85.5337589965215,94.8,5.2,"0",48557,"New York","292",292,38.4,37,17.8,8404381,52,11.8,"After","0",0.46,"D","small",37.275328091991,"acute","non-chronic","non-cancer","1","3","2","3","3","3","0","2","0","1","3","2","1","3","2","0","1","0",90.0628038953365,83.8139983932805,84.3725777818524,24.6411470791695,54.5,51.075,8321682,94.3,61543,13,2846481,12.7,5.36598139534884,"3","3","1","3","1","0","3","3","3","1","3","1","0","non-elderly",14.3403888450225,"general"
"381","NCT03040011",448,"Interventional","Phase 1/Phase 2",2017-06-01,2019-08-05,"Preoperative Levator Ani Muscle Injection and Pudendal Nerve Block With Bupivacaine and Dexamethasone for Improved Pain Control After Vaginal Reconstructive Surgery: A Three-Arm Randomized Controlled Trial",79,"Other","United States",89,8,3,11,100,75,2017,2019,2,"North America",0,"United States","Non-Industry","After 2013",4828659,"Dexamethasone, Bupivacaine, Bilateral Pudendal Nerve Block, Bilateral Levator Ani Muscle Injection, Saline",1,"Non-opioids",75,67,6,2,8,"Early Phase","acute","female",8,"no",0.1118,1430660,"NON-PROFIT","non-kids","Non-Government","female","non-veterans",32.0949840909979,7528,19.0143552083333,87.6412767997808,19.7744137726328,89.5830868305181,84.6781146518118,94.2,5.8,"0",38560,"Pennsylvania","308",308,38.3,17.7,8.8,5732628,69.225,11.5,"After","0",0.53,"R","small",31.8196178223866,"acute","non-chronic","non-cancer","1","3","1","2","2","0","2","0","0","0","3","0","2","0","2","3","1","1",87.9909781899719,82.1347078343483,87.818656826198,20.0291245639583,55.5,68.625,5693469,94.5,61285,14,1367815,10.9,12.0080371134021,"2","3","2","2","2","2","2","3","3","1","1","0","3","non-elderly",10.6814341327505,"female"
"382","NCT03044106",NA,"Interventional","N/A",2017-03-04,2017-07-31,"The Effects of Cranial Laser Reflex Technique on Hamstring Flexibility, Strength, and Pain Pressure Threshold: a Pilot Study",44,"Other",NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,"North America",NA,"United States","Non-Industry",NA,4828344,NA,NA,"Non-opioids",44,38,3,3,6,NA,"acute",NA,6.81818181818182,"no",0.2144,2200760,"GOVERNMENT","non-kids","Government","non-female","non-veterans",6.85852263538856,3932,19.626534375,86.6484511796544,21.4244776562496,91.1145518013476,83.7164639686858,88.7,11.3,"0",39108,"North Carolina","264",264,38.5,25.5,12.6,4747943,65.05,14.1,"After",NA,0.65,"R","small",31.8954262899941,"acute","non-chronic","non-cancer","1","3","3","0","1","0","1","1","1","0","0","1","1","2","1","1","3","3",89.5402104134693,82.3287577716703,86.0635959899996,21.447032058202,57,66.325,4621314,89.3,49547,25,2175617,15.2,7.4349275,"3","3","2","2","2","1","2","2","1","2","3","2","1","non-elderly",21.1771465760328,"general"
"383","NCT03045081",449,"Interventional",NA,2016-04-30,2017-09-30,"PainTracker Self-Manager: Development and Testing of a Web-based Platform to Promote and Track Chronic Pain Self-management and Other Treatment Outcomes",99,"Other","United States",70,3,27,30,78,99,2016,2017,1,"North America",0,"United States","Non-Industry","After 2013",4828269,"PainTracker Self-Manager",0,"Non-opioids",99,69,3,27,30,NA,"chronic",NA,3.03030303030303,"no",0.038,281683,"GOVERNMENT","non-kids","Government","non-female","non-veterans",36.3274444869134,9176,31.6889445945946,89.9549312007655,27.2652644054344,94.6878709316023,90.128095190568,93.4,6.6,"0",52742,"Washington","79",79,40.1,19.5,7.1,3195004,63.75,10.3,"After","0",0.45,"D","small",36.6505101649993,"non-acute","chronic","non-cancer","2","3","0","3","2","3","3","3","3","3","2","3","0","0","1","1","0","0",92.9679936071027,87.8103965503787,85.512298012298,26.3733972067305,65.7,61.575,3061095,94,70310,6,254841,11,13.1492662162162,"3","3","1","3","3","0","1","3","3","0","0","0","3","non-elderly",3.49672063666301,"general"
"384","NCT03052426",NA,"Interventional","N/A",2017-02-27,2017-08-27,"Occupational Therapy's Role in Promoting Community Wellness: A Multi-modal Approach to Combat Sedentary Behavior in the Workplace Utilizing Sit-Stand Workstations",18,"Other",NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,"North America",NA,"United States","Non-Industry",NA,4827704,NA,NA,"Non-opioids",18,15,1,2,3,NA,"acute",NA,5.55555555555556,"no",0.0369,66990,"GOVERNMENT","non-kids","Government","non-female","non-veterans",3.97535739833819,621,22.3954142857143,91.4019199799218,13.4126701942986,86.6114242392484,79.424146693689,93.3,6.7,"1",33133,"West Virginia","18",18,41.2,17.4,14.3,894956,75.6,17.2,"After",NA,0.69,"R","small",21.3697857860109,"acute","non-chronic","non-cancer","0","3","0","0","0","1","3","0","0","0","2","0","0","0","0","3","3","3",84.7494093469964,75.6170052145224,91.1471986019649,17.967734373335,52.6,75.05,892048,93.9,46957,1,71358,17.1,5.95896330275229,"1","2","3","1","1","3","0","3","0","0","0","3","0","non-elderly",3.92971472973918,"general"
"385","NCT03054844",NA,"Interventional","Phase 2",2017-04-03,2017-10-10,"Comparison of Two Methods Using Intranasal Lidocaine to Alleviate Discomfort Associated With Administration of Intranasal Midazolam in Children.",55,"Other",NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,"North America",NA,"United States","Non-Industry",NA,4827518,NA,NA,"Non-opioids",51,4,4,43,47,"Early Phase","acute","kids",7.84313725490196,"no",0.1566,3065470,"NON-PROFIT","kids","Non-Government","non-female","non-veterans",202.884364842149,20351,24.2147890625,84.6531632829577,24.9827276206052,91.0321739581328,85.5337589965215,94.8,5.2,"0",48557,"New York","292",292,38.4,37,17.8,8404381,52,11.8,"After","1",0.46,"D","small",37.275328091991,"acute","non-chronic","non-cancer","1","3","2","3","3","3","0","2","0","1","3","2","1","3","2","0","1","0",90.0628038953365,83.8139983932805,84.3725777818524,24.6411470791695,54.5,51.075,8321682,94.3,61543,13,2846481,12.7,5.36598139534884,"3","3","1","3","1","0","3","3","3","1","3","1","0","non-elderly",14.3403888450225,"kids"
"386","NCT03080493",453,"Interventional","Phase 4",2017-03-20,2018-11-05,"Gabapentin for Pain Control After Osmotic Dilator Insertion and Prior to D&E Procedure: a Randomized Controlled Trial",121,"Other","United States",48,19,33,52,100,118,2017,2018,1,"North America",0,"United States","Non-Industry","After 2013",4825552,"Gabapentin 600mg, Placebo oral capsule, acetaminophen/codeine and ibuprofen",1,"Non-opioids",118,57,22,39,57,"Late Phase","acute","female",18.6440677966102,"no",0.0579,2274110,"GOVERNMENT","non-kids","Government","female","non-veterans",32.2629005307572,24202,23.5697690366972,91.0077629920693,26.9792857043831,94.3894915841073,88.9380928699132,92.3,7.7,"1",51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"After","0",0.49,"D","small",34.3650287791398,"acute","non-chronic","non-cancer","2","3","0","2","3","2","3","3","3","3","2","3","3","2","3","0","2","0",93.5058032671521,87.9388282493744,89.8348984561285,25.6915278397978,56.8,54.375,14172348,92.8,70038,32,2164239,12.1,11.9825938823529,"3","3","3","3","2","0","3","3","3","3","3","1","3","non-elderly",5.47400661355932,"female"
"387","NCT03102710",454,"Interventional",NA,2016-05-31,2019-03-31,"Neuromodulation of Placebo and Nocebo Effects",103,"Other","United States",64,7,29,36,46,81,2016,2019,3,"North America",0,"United States","Non-Industry","After 2013",4823848,"transcranial direct current stimulation (tDCS), Lidocaine cream, Capsaicin cream, Control cream",0,"Non-opioids",81,52,6,23,29,NA,"acute","healthy",7.40740740740741,"no",0.0763,522357,"NON-PROFIT","non-kids","Non-Government","non-female","non-veterans",58.5333760063061,4954,20.3650436363636,86.6488909743447,30.2046212572762,92.5748748513401,88.2491152808066,97,3,"0",51842,"Massachusetts","45",45,39.3,23.6,13.5,2928732,61.325,9.8,"After","1",0.33,"D","small",44.4377437165865,"acute","non-chronic","non-cancer","1","3","0","3","1","0","1","3","2","3","3","3","0","1","0","0","0","0",90.5497018166255,85.5727163859935,85.7289189931723,25.3752200442972,63.2,59.775,2881140,97.5,72266,7,456681,9.6,9.66208148148148,"3","3","2","3","3","0","1","3","3","0","0","0","2","non-elderly",6.7042838588862,"general"
"388","NCT03105518",NA,"Interventional","Phase 4",2011-03-01,2020-08-30,"Predictors of Postoperative Pain Following Oocyte Retrieval for Assisted Reproduction",100,"Other",NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,"North America",NA,"United States","Non-Industry",NA,4823634,NA,NA,"Non-opioids",100,90,5,5,10,"Late Phase","acute","female",5,"no",0.0763,522357,"NON-PROFIT","non-kids","Non-Government","female","non-veterans",58.5333760063061,4954,20.3650436363636,86.6488909743447,30.2046212572762,92.5748748513401,88.2491152808066,97,3,"0",51842,"Massachusetts","45",45,39.3,23.6,13.5,2928732,61.325,9.8,"After","1",0.33,"D","small",44.4377437165865,"acute","non-chronic","non-cancer","2","2","0","3","1","0","1","3","2","3","3","3","0","1","0","0","0","0",89.3267181077153,83.5,89.054,22.2431,55.3,65.3,2817715,96.63637334,63313,4,406157,10.6,9.2587366295912,"3","3","3","2","1","1","1","3","3","0","0","0","2","non-elderly",6.16553746347648,"female"
"389","NCT03107481",455,"Interventional","Phase 4",2017-06-04,2017-11-14,"Acetaminophen 1g IV vs Hydromorphone 1mg IV for the Treatment of Acute Pain in the Emergency Department",220,"Other",NA,4,24,72,96,59,NA,2017,2017,0,"North America",0,"United States","Non-Industry","After 2013",4823483,"Acetaminophen, Hydromorphone",1,"Opioids",220,10,48,162,210,"Late Phase","acute",NA,21.8181818181818,"no",0.1566,3065470,"NON-PROFIT","non-kids","Non-Government","non-female","non-veterans",202.884364842149,20351,24.2147890625,84.6531632829577,24.9827276206052,91.0321739581328,85.5337589965215,94.8,5.2,"1",48557,"New York","292",292,38.4,37,17.8,8404381,52,11.8,"After",NA,0.46,"D","small",37.275328091991,"acute","non-chronic","non-cancer","3","3","2","3","3","3","0","2","0","1","3","2","1","3","2","0","1","0",90.0628038953365,83.8139983932805,84.3725777818524,24.6411470791695,54.5,51.075,8321682,94.3,61543,13,2846481,12.7,5.36598139534884,"3","3","1","3","1","0","3","3","3","1","3","1","0","non-elderly",14.3403888450225,"general"
"390","NCT03107754",NA,"Interventional","Phase 4",2017-05-15,2018-10-25,"Buffered Lidocaine for Paracervical Block to Decrease Injection Pain During First Trimester Uterine Aspirations",98,"Other",NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,"North America",NA,"United States","Non-Industry",NA,4823462,NA,NA,"Non-opioids",98,35,5,58,63,"Late Phase","acute","female",5.10204081632653,"no",0.0183,26025,"PROPRIETARY","non-kids","Non-Government","female","non-veterans",47.5183694421591,1309,18.6575083333333,95.7649796393252,30.8376963350785,91.7915446804492,85.8786631555135,95.8,4.2,"1",69678,"Hawaii","2",2,36.3,NA,NA,550273,60,9.5,"After",NA,0.47,"D","small",33.2159905191544,"acute","non-chronic","non-cancer","2","3","0","3","0","0","3","3","1","2","3","3","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non-elderly",1.58517671683696,"female"
"391","NCT03192137",NA,"Interventional","Phase 3",2018-01-30,2019-11-22,"A Phase 3, Randomized, Multicenter, Double-masked Study to Compare the Ocular Safety, Tolerability, and Efficacy of ISV-305 (0.1% Dexamethasone in DuraSite® 2) to DuraSite 2 Vehicle for the Treatment of Inflammation and Pain Associated With Cataract Surgery",260,"Industry",NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,"North America",NA,"United States","Industry",NA,4817027,NA,NA,"Non-opioids",238,213,15,10,25,"Late Phase","acute",NA,6.30252100840336,"no",0.1676,1124470,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",4.52218646785983,2324,20.9540659574468,85.8662841877553,19.9805891026834,89.389189315855,82.3504396793573,89.9,10.1,"0",38791,"Tennessee","201",201,40,13.9,8.6,3028213,68.775,12.6,"After",NA,0.73,"R","small",27.3673170485781,"acute","non-chronic","non-cancer","3","3","3","0","0","1","1","0","0","0","1","1","0","0","1","3","2","3",89.389189315855,82.3504396793573,85.8662841877553,19.9805891026834,58.9,68.05,2995928,89.9,56060,15,1123551,12,10.4053854166667,"3","3","2","2","3","2","1","2","2","1","1","1","2","non-elderly",16.5960020738522,"general"
"392","NCT03193593",457,"Interventional","Phase 2",2017-08-29,2018-08-07,"Phase 2 Placebo-Controlled, Double Blind, Ascending Dose Cohort Study to Evaluate Safety and Efficacy of EB-001 IM Injections in Reducing Musculoskeletal Pain in Subjects Undergoing Elective Augmentation Mammoplasty (Breast Augmentation)",66,"Industry","United States",64,32,4,36,100,66,2017,2018,1,"North America",0,"United States","Industry","After 2013",4816915,"Placebo, EB-001",1,"Non-opioids",66,42,21,3,24,"Early Phase","acute","female",31.8181818181818,"no",0.0579,2274110,"PROPRIETARY","non-kids","Non-Government","female","non-veterans",32.2629005307572,24202,23.5697690366972,91.0077629920693,26.9792857043831,94.3894915841073,88.9380928699132,92.3,7.7,"1",51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"After",NA,0.49,"D","small",34.3650287791398,"acute","non-chronic","non-cancer","1","3","0","2","3","2","3","3","3","3","2","3","3","2","3","0","2","0",93.5058032671521,87.9388282493744,89.8348984561285,25.6915278397978,56.8,54.375,14172348,92.8,70038,32,2164239,12.1,11.9825938823529,"3","3","3","3","2","0","3","3","3","3","3","1","3","non-elderly",5.47400661355932,"female"
"393","NCT03194490",458,"Interventional",NA,2016-08-24,2018-01-08,"Benefit of Adding Stretching to Standard Intervention For Patients With Nonspecific Mechanical Neck Pain",43,"Other","United States",0,0,100,100,63,38,2016,2018,2,"North America",0,"United States","Non-Industry","After 2013",4816846,"combined intervention group, The standard intervention",0,"Non-opioids",38,0,0,0,38,NA,"chronic",NA,0,"no",0.0579,2274110,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",32.2629005307572,24202,23.5697690366972,91.0077629920693,26.9792857043831,94.3894915841073,88.9380928699132,92.3,7.7,"0",51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"After",NA,0.49,"D","small",34.3650287791398,"non-acute","chronic","non-cancer","1","3","0","2","3","2","3","3","3","3","2","3","3","2","3","0","2","0",92.1200891643829,85.6062206171081,89.2399791068873,24.3115108840907,54.4,53.825,14075264,92.7,66637,37,2160958,13.9,12.8882948837209,"3","3","3","3","1","0","3","3","3","3","3","2","3","non-elderly",5.50562309310592,"general"
"394","NCT03202550",459,"Interventional","Phase 4",2017-06-28,2019-05-28,"Oral Sedation During Cervical Dilator Placement: A Randomized Controlled Trial",27,"Other","United States",4,88,8,96,100,24,2017,2019,2,"North America",0,"United States","Non-Industry","After 2013",4816227,"Oxycodone and Lorazepam (Active Comparator), Placebo Comparator",1,"Opioids",24,1,21,2,23,"Late Phase","acute","female",87.5,"no",0.2989,1799090,"PROPRIETARY","non-kids","Non-Government","female","non-veterans",21.0582330511643,3310,23.724418,89.9765779286483,30.0221976041811,93.2427230557547,88.3305797953642,94,6,"1",67583,"Maryland","269",269,38.9,24.4,12.4,2470316,68.775,7.1,"After","1",0.54,"D","small",40.7376904453232,"acute","non-chronic","non-cancer","0","3","3","2","0","2","3","3","3","3","2","3","1","2","0","3","0","1",93.0834725660253,88.0487157369789,89.952498527329,29.1994100960474,65.3,66.925,2448604,93.9,82093,11,1776692,7.6,10.979062,"3","3","3","3","3","2","1","3","3","1","2","0","3","non-elderly",29.35624652088,"female"
"395","NCT03206216",460,"Interventional",NA,2017-08-04,2017-10-30,"Feasibility Study of New Method of Diagnostic and Prediction of Painful CIPN",1,"Other","United States",100,0,0,0,100,2,2017,2017,0,"North America",0,"United States","Non-Industry","After 2013",4815947,"Diode Laser fiber type Selective Stimulator (DLss)",0,"Non-opioids",1,1,0,0,0,NA,"cancer","female",0,"no",0.0579,2274110,"PROPRIETARY","non-kids","Non-Government","female","non-veterans",32.2629005307572,24202,23.5697690366972,91.0077629920693,26.9792857043831,94.3894915841073,88.9380928699132,92.3,7.7,"0",51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"After","1",0.49,"D","small",34.3650287791398,"non-acute","non-chronic","cancer","0","3","0","2","3","2","3","3","3","3","2","3","3","2","3","0","2","0",93.5058032671521,87.9388282493744,89.8348984561285,25.6915278397978,56.8,54.375,14172348,92.8,70038,32,2164239,12.1,11.9825938823529,"3","3","3","3","2","0","3","3","3","3","3","1","3","non-elderly",5.47400661355932,"female"
"396","NCT03243084",461,"Interventional",NA,2017-09-07,2018-01-10,"Effect of Transcranial Alternating Current Stimulation in Chronic Low Back Pain: A Pilot Study",21,"Other","United States",90,10,0,10,57,21,2017,2018,1,"North America",0,"United States","Non-Industry","After 2013",4813128,"XCSITE100 Stimulator Sham, XCSITE100 Stimulator tACS",0,"Non-opioids",21,19,2,0,2,NA,"chronic",NA,9.52380952380952,"no",0.2144,2200760,"GOVERNMENT","non-kids","Government","non-female","non-veterans",6.85852263538856,3932,19.626534375,86.6484511796544,21.4244776562496,91.1145518013476,83.7164639686858,88.7,11.3,"0",39108,"North Carolina","264",264,38.5,25.5,12.6,4747943,65.05,14.1,"After","0",0.65,"R","small",31.8954262899941,"non-acute","chronic","non-cancer","0","3","3","0","1","0","1","1","1","0","0","1","1","2","1","1","3","3",89.5402104134693,82.3287577716703,86.0635959899996,21.447032058202,57,66.325,4621314,89.3,49547,25,2175617,15.2,7.4349275,"3","3","2","2","2","1","2","2","1","2","3","2","1","non-elderly",21.1771465760328,"general"
"397","NCT03251937",NA,"Interventional","N/A",2018-01-09,2020-06-30,"VERITAS - A Study to Demonstrate the Value of Multiple Modalities Using the Spectra WaveWriter™ Spinal Cord Stimulator System in the Treatment of Chronic Pain",97,"Industry",NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,"North America",NA,"United States","Industry",NA,4812449,NA,NA,"Non-opioids",40,0,0,0,40,NA,"chronic",NA,0,"yes",0.109909090909091,1689179.63636364,"Mixed","non-kids","Non-Government","non-female","non-veterans",26.691971441913,7638.26666666667,22.9552079278043,86.5107756870368,21.1023058182833,91.9343458996038,85.6168186719507,91.2866666666667,8.71333333333333,"0",40031.8,"California,Florida,Florida,Michigan,Missouri,New York,North Carolina,Ohio,Ohio,Ohio,Ohio,Oregon,Texas,Washington,Wisconsin","808,620,620,277,318,292,264,368,368,368,368,18,624,79,96",365.866666666667,38.9533333333333,22.7285714285714,9.63571428571429,6283907.46666667,64.89,12.2533333333333,"After",NA,0.543333333333333,"Mixed","small",31.354868973736,"non-acute","chronic","non-cancer","1","3","1","2","2","2","1","1","2","2","1","1","2","1","2","1","2","1",91.9343458996038,85.6168186719507,86.5107756870368,21.1023058182833,57.8,64.8033333333333,6229892.6,91.5466666666667,62695.4666666667,20.2666666666667,1703754.06666667,11.64,8.13655412994745,"3","3","2","2","2","1","2","3","3","2","2","0","1","non-elderly",11.2619916694832,"general"
